mindate    ,maxdate    ,name                                                                                                       ,datacoverage ,id
1982-06-01 ,2024-01-01 ,Highest maximum soil temperature for the month (degrees F)                                                 ,      1      ,HX08
1984-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      0.9819 ,HX1190
1984-01-01 ,1985-07-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      1      ,HX1191
1984-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      1      ,HX1290
1984-01-01 ,1989-07-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      0.8807 ,HX1291
2011-01-01 ,2012-09-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      1      ,HX1299
1984-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      0.998  ,HX1390
1984-01-01 ,1989-07-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      0.8658 ,HX1391
2011-01-01 ,2011-01-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      0.9819 ,HX1399
2009-03-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      0.998  ,HX1490
2011-01-01 ,2011-02-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      1      ,HX1499
2011-08-01 ,2012-06-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      0.9994 ,HX1599
2011-08-01 ,2012-06-01 ,Highest maximum soil temperature for the month(cover: grass                                                ,      0.9994 ,HX1799
1989-08-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: fallow                                               ,      0.9338 ,HX2190
1984-01-01 ,1988-12-01 ,Highest maximum soil temperature for the month(cover: fallow                                               ,      0.8663 ,HX2192
1990-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: fallow                                               ,      0.9326 ,HX2290
1984-01-01 ,1989-07-01 ,Highest maximum soil temperature for the month(cover: fallow                                               ,      0.8509 ,HX2292
1989-08-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: fallow                                               ,      0.9338 ,HX2390
1984-01-01 ,1988-12-01 ,Highest maximum soil temperature for the month(cover: fallow                                               ,      0.6497 ,HX2392
1984-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3190
1984-01-01 ,1988-12-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      0.9996 ,HX3192
2011-01-01 ,2015-11-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3199
1984-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3290
1984-01-01 ,1989-02-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3292
2011-01-01 ,2015-11-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3299
1984-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3390
1984-01-01 ,1988-12-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      0.9996 ,HX3392
2011-01-01 ,2015-11-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3399
2004-08-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      0.9989 ,HX3490
2011-01-01 ,2011-09-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3499
2004-08-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3590
2011-01-01 ,2015-11-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3599
2011-01-01 ,2015-11-01 ,Highest maximum soil temperature for the month(cover: bare ground                                          ,      1      ,HX3699
1984-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: sod                                                  ,      0.9998 ,HX5190
2011-01-01 ,2015-11-01 ,Highest maximum soil temperature for the month(cover: sod                                                  ,      1      ,HX5199
1984-01-01 ,2010-12-01 ,Highest maximum soil temperature for the month(cover: sod                                                  ,      1      ,HX5290
1984-01-01 ,1988-12-01 ,Highest maximum soil temperature for the month(cover: sod                                                  ,      0.9996 ,HX5291
2011-01-01 ,2015-11-01 ,Highest maximum soil temperature for the month(cover: sod                                                  ,      1      ,HX5299
